主通道（经度 纬度 高度 时间以毫秒计数）依次相连
118.865291497724	32.0947700267102	9743.80188333243	24.8100000000000
118.861521886197	32.0892464039126	9534.71077221725	21.8600000000000
118.849837628693	32.0755750493097	9360.70473820157	11.7600000000000
118.849266209466	32.0733907209219	9140.93904266320	9.27000000000000
118.849347012160	32.0727620166839	9087.33086807653	8.81000000000000
118.850150181255	32.0703260556110	8943.13477388956	7.07000000000000
118.850845741683	32.0658731970490	8773.33866623323	4.69500000000000
118.847350285636	32.0600963895759	8626.56602952816	3.76333333333333
118.846870570625	32.0603613054510	8494.63689504005	3.14000000000000
118.849182720855	32.0626016558823	8359.08587496728	3.93600000000000
118.847903754419	32.0622203290579	7986.94016053714	1.75000000000000
118.848381857812	32.0619364043016	7565.34501335025	1.65000000000000
118.850019804746	32.0632967857264	7433.27572917286	1.36500000000000
118.850485971044	32.0622738595563	6820.27316815220	0.480000000000000

分支通道（a点经度 a点纬度 a点高度 a点时间 b点经度 b点纬度 b点高度 b点时间）
每一行有a b两点 连接这两点即可，相当于每一行两点单独连一根线
118.849182720855	32.0626016558823	8359.08587496728	3.93600000000000	118.850082870334	32.0634316866216	8438.27319985721	5.85000000000000
118.849837628693	32.0755750493097	9360.70473820157	11.7600000000000	118.849314171373	32.0757140161003	9533.00033830944	12.0300000000000
118.849314171373	32.0757140161003	9533.00033830944	12.0300000000000	118.848941843610	32.0757196742527	9667.11508205719	12.0750000000000
118.850150181255	32.0703260556110	8943.13477388956	7.07000000000000	118.850190820151	32.0675269314230	9079.68439547252	15.4350000000000
118.850190820151	32.0675269314230	9079.68439547252	15.4350000000000	118.849742866840	32.0674386107473	9196.80812162999	15.4500000000000
118.847350285636	32.0600963895759	8626.56602952816	3.76333333333333	118.848984430699	32.0601194142733	8965.09614389017	10.0600000000000
118.847350285636	32.0600963895759	8626.56602952816	3.76333333333333	118.850333819644	32.0556220823621	8564.19999439083	6.18000000000000
118.861521886197	32.0892464039126	9534.71077221725	21.8600000000000	118.859801171845	32.0836993757182	9446.02450579312	17.5650000000000
118.865291497724	32.0947700267102	9743.80188333243	24.8100000000000	118.859896013263	32.0965284234478	9042.52954090480	32.8000000000000
118.859801171845	32.0836993757182	9446.02450579312	17.5650000000000	118.856583683316	32.0795796456649	8651.95128581300	12.7600000000000
118.850333819644	32.0556220823621	8564.19999439083	6.18000000000000	118.844335223237	32.0483206097506	8454.26997530367	18.5550000000000
118.844335223237	32.0483206097506	8454.26997530367	18.5550000000000	118.836139993424	32.0460580970852	8286.18786399998	26.6850000000000
118.836139993424	32.0460580970852	8286.18786399998	26.6850000000000	118.834560084603	32.0450364337140	8499.14230208471	26.6900000000000
118.834560084603	32.0450364337140	8499.14230208471	26.6900000000000	118.835462044598	32.0454642446088	8590.93121636100	26.1450000000000
118.848984430699	32.0601194142733	8965.09614389017	10.0600000000000	118.859747798919	32.0602763663357	9178.25290502235	11.0200000000000
118.836139993424	32.0460580970852	8286.18786399998	26.6850000000000	118.828921735136	32.0545699077444	8469.24057805911	37.6575000000000
118.828921735136	32.0545699077444	8469.24057805911	37.6575000000000	118.829330829300	32.0550259197189	8215.01299869455	36.9900000000000
118.829330829300	32.0550259197189	8215.01299869455	36.9900000000000	118.826148048293	32.0562344491223	7893.22596345935	40.7400000000000
118.826148048293	32.0562344491223	7893.22596345935	40.7400000000000	118.822541089740	32.0548907893473	8061.71171169356	41.4112500000000
118.822541089740	32.0548907893473	8061.71171169356	41.4112500000000	118.817222653138	32.0566043032531	7869.13526374660	43.1250000000000
118.817222653138	32.0566043032531	7869.13526374660	43.1250000000000	118.815666502897	32.0572433109390	7727.60149164684	44.6900000000000
118.815666502897	32.0572433109390	7727.60149164684	44.6900000000000	118.818214437571	32.0576245151332	7621.67827750649	44.2350000000000
118.815666502897	32.0572433109390	7727.60149164684	44.6900000000000	118.811839898580	32.0616345287532	7817.85726760700	48.4350000000000
118.811839898580	32.0616345287532	7817.85726760700	48.4350000000000	118.812251767466	32.0621318572763	7581.69584104884	46.6050000000000
118.812251767466	32.0621318572763	7581.69584104884	46.6050000000000	118.808159823479	32.0677627238043	7155.91062247939	50.3100000000000
118.808159823479	32.0677627238043	7155.91062247939	50.3100000000000	118.808827945290	32.0681256424826	7012.86310118064	50.3700000000000
118.808159823479	32.0677627238043	7155.91062247939	50.3100000000000	118.807598762593	32.0739259990585	7283.67944499198	53
118.807598762593	32.0739259990585	7283.67944499198	53	118.807738398937	32.0740896723210	7226.44406849612	53.0800000000000
118.807738398937	32.0740896723210	7226.44406849612	53.0800000000000	118.810161227491	32.0755763500734	6999.77676277701	52.1775000000000
118.810161227491	32.0755763500734	6999.77676277701	52.1775000000000	118.809871464227	32.0754904493398	6855.93790178094	52.3418181818182
118.809871464227	32.0754904493398	6855.93790178094	52.3418181818182	118.813419512610	32.0790211186356	6829.93525890075	116.295000000000
118.813419512610	32.0790211186356	6829.93525890075	116.295000000000	118.815716051251	32.0792155635498	7009.23153722659	116.250000000000
118.813419512610	32.0790211186356	6829.93525890075	116.295000000000	118.808055751058	32.0822844649390	6862.33807033300	54.2645454545455
118.808055751058	32.0822844649390	6862.33807033300	54.2645454545455	118.808122309729	32.0820383985381	7138.77030835860	54.4200000000000
118.808122309729	32.0820383985381	7138.77030835860	54.4200000000000	118.808707768836	32.0823413643565	7392.67550109979	54.7200000000000
118.808055751058	32.0822844649390	6862.33807033300	54.2645454545455	118.805536634899	32.0864551247861	6753.17932318337	55.1100000000000
